City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Weather Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
402,Cascais,38.7,-9.42,62.01,87,56,20.38,PT,2020-05-11 04:16:39,moderate rain,0.0,0.0
403,Gobabis,-22.45,18.97,55.4,54,0,5.82,NA,2020-05-11 04:16:39,clear sky,0.0,0.0
404,Pitimbu,-7.47,-34.81,75.2,94,20,5.82,BR,2020-05-11 04:16:40,few clouds,0.0,0.0
405,Oussouye,12.48,-16.55,73.4,88,75,4.7,SN,2020-05-11 04:16:40,broken clouds,0.0,0.0
406,Manta,-0.95,-80.73,78.8,83,75,4.7,EC,2020-05-11 04:16:41,broken clouds,0.0,0.0
407,Mana,5.66,-53.78,77.88,90,94,14.0,GF,2020-05-11 04:16:41,moderate rain,0.0,0.0
408,Gweta,-20.18,25.23,56.16,60,1,7.31,BW,2020-05-11 04:16:41,clear sky,0.0,0.0
409,Marawi,8.0,124.29,84.99,85,67,8.01,PH,2020-05-11 04:14:20,moderate rain,0.0,0.0
410,Pizarro,4.95,-77.37,79.18,88,100,3.42,CO,2020-05-11 04:16:42,light rain,0.0,0.0
411,Bari Sadri,24.42,74.47,87.8,38,0,10.29,IN,2020-05-11 04:16:42,clear sky,0.0,0.0
412,Malartic,48.13,-78.13,26.6,86,90,13.87,CA,2020-05-11 04:16:42,light snow,0.0,0.0
413,Carnarvon,-24.87,113.63,77.45,51,0,7.78,AU,2020-05-11 04:13:31,clear sky,0.0,0.0
414,Verkhniy Baskunchak,48.23,46.72,54.41,70,0,14.38,RU,2020-05-11 04:16:42,clear sky,0.0,0.0
415,George Town,5.41,100.34,87.8,79,20,4.7,MY,2020-05-11 04:16:43,few clouds,0.0,0.0
416,Pindiga,9.98,10.93,77.41,73,14,10.27,NG,2020-05-11 04:16:43,few clouds,0.0,0.0
417,Nara,34.69,135.8,81.0,60,20,10.29,JP,2020-05-11 04:16:43,few clouds,0.0,0.0
418,Priyutnoye,46.1,43.51,50.0,81,46,18.01,RU,2020-05-11 04:16:43,scattered clouds,0.0,0.0
419,Uyuni,-20.46,-66.83,43.07,52,21,7.78,BO,2020-05-11 04:16:44,few clouds,0.0,0.0
420,Mora,11.05,14.14,86.22,13,56,4.79,CM,2020-05-11 04:16:44,broken clouds,0.0,0.0
421,Adeje,28.12,-16.73,70.0,73,75,6.93,ES,2020-05-11 04:16:44,broken clouds,0.0,0.0
422,Sikonge,-5.63,32.77,60.76,92,79,3.76,TZ,2020-05-11 04:16:44,broken clouds,0.0,0.0
423,Varva,50.49,32.72,53.06,84,0,4.76,UA,2020-05-11 04:16:45,clear sky,0.0,0.0
424,Meghri,38.9,46.24,57.09,64,64,2.48,AM,2020-05-11 04:16:45,broken clouds,0.0,0.0
425,Dzhalil,55.02,52.74,57.11,64,51,8.81,RU,2020-05-11 04:16:45,broken clouds,0.0,0.0
426,Santa Cruz Del Sur,20.71,-78.0,80.87,78,100,3.69,CU,2020-05-11 04:16:45,light rain,0.0,0.0
427,Quatre Cocos,-20.21,57.76,73.4,56,75,11.41,MU,2020-05-11 04:16:45,broken clouds,0.0,0.0
428,Ritchie,-29.04,24.6,44.6,87,0,1.12,ZA,2020-05-11 04:16:46,clear sky,0.0,0.0
429,Rovaniemi,66.5,25.72,32.0,97,75,6.93,FI,2020-05-11 04:16:46,light shower snow,0.0,0.0
430,Sao Felix Do Xingu,-6.64,-51.99,71.8,96,100,1.72,BR,2020-05-11 04:16:46,overcast clouds,0.0,0.0
431,Kangaatsiaq,68.31,-53.46,34.54,87,100,12.48,GL,2020-05-11 04:16:46,overcast clouds,0.0,0.0
432,Bengkulu,-3.8,102.27,87.04,64,91,2.51,ID,2020-05-11 04:15:58,overcast clouds,0.0,0.0
433,Wagar,16.15,36.2,80.87,53,46,8.14,SD,2020-05-11 04:15:22,scattered clouds,0.0,0.0
434,Wadi Musa,30.32,35.48,59.05,40,0,3.4,JO,2020-05-11 04:16:47,clear sky,0.0,0.0
435,Lumberton,34.62,-79.01,57.2,81,1,4.7,US,2020-05-11 04:16:47,clear sky,0.0,0.0
436,Port-Cartier,50.03,-66.87,37.99,64,20,12.75,CA,2020-05-11 04:16:47,few clouds,0.0,0.0
437,Svetlogorsk,52.63,29.73,51.64,80,15,6.73,BY,2020-05-11 04:16:47,few clouds,0.0,0.0
438,Vardo,70.37,31.11,32.0,97,75,17.22,NO,2020-05-11 04:12:00,light rain and snow,0.0,0.0
439,Kruisfontein,-34.0,24.73,57.09,60,0,4.54,ZA,2020-05-11 04:12:51,clear sky,0.0,0.0
440,Gaoual,11.75,-13.2,77.43,68,46,2.98,GN,2020-05-11 04:16:48,scattered clouds,0.0,0.0
441,Wad Rawah,15.16,33.14,82.4,31,84,8.37,SD,2020-05-11 04:16:48,broken clouds,0.0,0.0
442,Praia Da Vitoria,38.73,-27.07,57.2,71,40,22.57,PT,2020-05-11 04:16:47,scattered clouds,0.0,0.0
443,Pokhara,28.23,83.98,80.53,38,91,2.39,NP,2020-05-11 04:16:48,overcast clouds,0.0,0.0
444,Senekal,-28.32,27.62,46.87,53,0,4.09,ZA,2020-05-11 04:16:48,clear sky,0.0,0.0
445,Sars,56.55,57.14,57.58,71,100,3.13,RU,2020-05-11 04:16:49,overcast clouds,0.0,0.0
446,Were Ilu,10.6,39.43,53.04,64,13,7.07,ET,2020-05-11 04:16:49,few clouds,0.0,0.0
447,Dolores,-36.31,-57.68,52.79,70,41,7.47,AR,2020-05-11 04:16:49,scattered clouds,0.0,0.0
448,Mogadishu,2.04,45.34,78.8,65,40,8.05,SO,2020-05-11 04:14:44,scattered clouds,0.0,0.0
449,Kibala,9.11,18.35,84.2,58,20,11.41,TD,2020-05-11 04:16:49,few clouds,0.0,0.0
450,Baraki Barak,33.97,68.95,68.4,39,55,3.87,AF,2020-05-11 04:16:50,broken clouds,0.0,0.0
451,Ostersund,63.18,14.64,28.4,79,53,19.46,SE,2020-05-11 04:16:50,broken clouds,0.0,0.0
452,Gat,31.61,34.76,63.0,71,0,2.93,IL,2020-05-11 04:15:02,clear sky,0.0,0.0
453,Marti,22.95,-80.92,71.6,73,90,3.36,CU,2020-05-11 04:16:50,overcast clouds,0.0,0.0
454,Oktyabrskoye,43.06,44.74,51.8,76,33,4.47,RU,2020-05-11 04:16:50,scattered clouds,0.0,0.0
455,Inzer,54.22,57.56,62.15,57,73,0.74,RU,2020-05-11 04:16:50,broken clouds,0.0,0.0
456,Challans,46.84,-1.87,51.8,81,90,18.34,FR,2020-05-11 04:16:51,overcast clouds,0.0,0.0
457,Umm Lajj,25.02,37.27,75.78,44,1,12.64,SA,2020-05-11 04:16:51,clear sky,0.0,0.0
458,Mozarlandia,-14.74,-50.57,71.15,81,1,2.66,BR,2020-05-11 04:16:51,clear sky,0.0,0.0
459,Shelburne,44.08,-80.2,35.6,93,90,7.96,CA,2020-05-11 04:16:51,overcast clouds,0.0,0.0
460,Nowa Deba,50.43,21.75,61.0,77,49,9.24,PL,2020-05-11 04:16:51,scattered clouds,0.0,0.0
461,Kenmare,51.88,-9.58,38.3,75,4,11.86,IE,2020-05-11 04:16:51,clear sky,0.0,0.0
462,Tocopilla,-22.09,-70.2,62.73,65,24,4.85,CL,2020-05-11 04:15:18,few clouds,0.0,0.0
463,Teguldet,57.31,88.17,79.03,37,8,2.01,RU,2020-05-11 04:16:52,clear sky,0.0,0.0
464,Carbonia,39.17,8.52,60.01,82,40,2.24,IT,2020-05-11 04:16:52,scattered clouds,0.0,0.0
465,Kosikha,53.36,84.58,75.2,27,90,4.47,RU,2020-05-11 04:16:52,overcast clouds,0.0,0.0
466,Stornoway,58.21,-6.39,33.01,86,91,10.42,GB,2020-05-11 04:16:52,overcast clouds,0.0,0.0
467,Esil,51.96,66.4,74.1,46,8,4.0,KZ,2020-05-11 04:16:53,clear sky,0.0,0.0
468,Savalou,7.93,1.98,74.91,91,100,4.63,BJ,2020-05-11 04:16:53,overcast clouds,0.0,0.0
469,Baglung,28.27,83.59,80.38,36,56,4.21,NP,2020-05-11 04:16:53,light rain,0.0,0.0
470,Carutapera,-1.2,-46.02,75.36,94,74,3.33,BR,2020-05-11 04:16:53,light rain,0.0,0.0
471,Orzu,37.56,68.82,75.2,47,75,4.47,TJ,2020-05-11 04:16:53,broken clouds,0.0,0.0
472,Taft,31.75,54.21,77.0,25,40,6.93,IR,2020-05-11 04:16:54,scattered clouds,0.0,0.0
473,Vetapalem,15.78,80.32,89.91,61,1,10.18,IN,2020-05-11 04:16:54,clear sky,0.0,0.0
474,Misratah,32.38,15.09,79.36,25,0,14.5,LY,2020-05-11 04:16:54,clear sky,0.0,0.0
475,Balakovo,52.03,47.8,54.01,73,0,11.7,RU,2020-05-11 04:16:54,clear sky,0.0,0.0
476,Yurla,59.33,54.32,56.23,73,77,5.64,RU,2020-05-11 04:16:55,broken clouds,0.0,0.0
477,Batsfjord,70.63,29.72,32.0,92,75,17.22,NO,2020-05-11 04:16:55,light rain and snow,0.0,0.0
478,Salym,60.06,71.48,70.97,46,96,7.99,RU,2020-05-11 04:16:55,overcast clouds,0.0,0.0
479,Saurimo,-9.66,20.39,61.63,80,64,4.65,AO,2020-05-11 04:16:55,broken clouds,0.0,0.0
480,La Rioja,42.25,-2.5,53.6,81,40,9.17,ES,2020-05-11 04:11:57,scattered clouds,0.0,0.0
481,Pervouralsk,56.91,59.94,66.2,63,40,6.71,RU,2020-05-11 04:16:56,scattered clouds,0.0,0.0
482,Coquimbo,-29.95,-71.34,51.8,87,0,4.7,CL,2020-05-11 04:16:56,clear sky,0.0,0.0
483,Bongandanga,1.5,21.05,70.52,98,92,1.9,CD,2020-05-11 04:16:56,overcast clouds,0.0,0.0
484,Mpika,-11.83,31.45,55.35,93,100,8.66,ZM,2020-05-11 04:16:56,overcast clouds,0.0,0.0
485,Chesma,53.81,60.65,61.54,67,88,5.93,RU,2020-05-11 04:16:57,overcast clouds,0.0,0.0
486,Sorland,67.67,12.69,35.6,80,40,19.46,NO,2020-05-11 04:15:05,shower rain,0.0,0.0
487,Zhanakorgan,43.91,67.25,80.01,27,17,4.03,KZ,2020-05-11 04:16:57,few clouds,0.0,0.0
488,Prieska,-29.66,22.75,54.68,39,0,1.97,ZA,2020-05-11 04:16:57,clear sky,0.0,0.0
489,Agalteca,14.45,-87.27,82.4,58,40,14.99,HN,2020-05-11 04:16:58,scattered clouds,0.0,0.0
490,Lubango,-14.92,13.49,57.49,63,100,1.72,AO,2020-05-11 04:16:58,overcast clouds,0.0,0.0
491,Dossor,47.53,52.98,57.31,60,100,8.25,KZ,2020-05-11 04:16:58,overcast clouds,0.0,0.0
492,Tabora,-5.02,32.8,60.04,86,100,5.91,TZ,2020-05-11 04:16:58,overcast clouds,0.0,0.0
493,Villa Bruzual,9.33,-69.12,79.27,73,2,3.15,VE,2020-05-11 04:15:56,clear sky,0.0,0.0
494,Maniitsoq,65.42,-52.9,42.53,69,95,16.33,GL,2020-05-11 04:16:58,overcast clouds,0.0,0.0
495,Uniontown,39.9,-79.72,46.99,67,100,1.99,US,2020-05-11 04:16:59,light rain,0.0,0.0
496,Macon,39.87,-88.97,44.01,75,90,4.7,US,2020-05-11 04:16:59,overcast clouds,0.0,0.0
497,Barberton,-25.79,31.05,53.01,81,0,4.7,ZA,2020-05-11 04:16:59,clear sky,0.0,0.0
498,Palampur,32.12,76.53,76.66,27,42,4.9,IN,2020-05-11 04:16:59,scattered clouds,0.0,0.0
499,Kissidougou,9.18,-10.1,71.35,94,100,1.19,GN,2020-05-11 04:16:59,overcast clouds,0.0,0.0
500,Beyneu,45.32,55.2,57.34,85,100,18.03,KZ,2020-05-11 04:17:00,light rain,0.0,0.0
501,Faya,18.39,42.45,66.2,77,0,4.32,SA,2020-05-11 04:15:55,clear sky,0.0,0.0
502,Mamallapuram,12.63,80.17,89.6,70,40,5.82,IN,2020-05-11 04:17:00,scattered clouds,0.0,0.0
503,Arlit,18.74,7.39,84.43,13,0,11.36,NE,2020-05-11 04:17:00,clear sky,0.0,0.0
504,Shieli,44.17,66.75,79.81,28,31,3.27,KZ,2020-05-11 04:17:00,scattered clouds,0.0,0.0
505,Puerto Quijarro,-17.78,-57.77,73.54,82,2,3.74,BO,2020-05-11 04:17:01,clear sky,0.0,0.0
506,Varasti,44.24,26.25,61.0,72,90,2.24,RO,2020-05-11 04:17:01,overcast clouds,0.0,0.0
507,Loralai,30.37,68.6,83.16,13,99,5.44,PK,2020-05-11 04:17:01,overcast clouds,0.0,0.0
508,Mahanoro,-19.9,48.8,69.31,91,100,4.72,MG,2020-05-11 04:17:01,light rain,0.0,0.0
509,Ondangwa,-17.92,15.95,62.6,67,30,4.7,NA,2020-05-11 04:17:01,scattered clouds,0.0,0.0
510,Onguday,50.75,86.15,73.76,23,67,3.02,RU,2020-05-11 04:17:02,broken clouds,0.0,0.0
511,Kurchum,48.57,83.65,73.11,20,100,8.9,KZ,2020-05-11 04:17:02,overcast clouds,0.0,0.0
512,Salamanca,40.83,-6.0,46.4,93,75,8.39,ES,2020-05-11 04:17:02,broken clouds,0.0,0.0
513,Gari,59.43,62.35,64.94,66,100,6.13,RU,2020-05-11 04:17:02,overcast clouds,0.0,0.0
514,Gravdal,68.12,13.5,36.05,80,99,14.36,NO,2020-05-11 04:17:02,light snow,0.0,0.0
515,Dusti,37.35,68.66,75.2,47,75,4.47,TJ,2020-05-11 04:17:02,broken clouds,0.0,0.0
516,Thessalon,46.25,-83.57,37.4,69,90,4.7,CA,2020-05-11 04:17:03,overcast clouds,0.0,0.0
517,Alexandria,31.22,29.96,59.0,93,0,4.54,EG,2020-05-11 04:17:03,clear sky,0.0,0.0
518,Murgab,37.5,61.97,71.6,56,0,4.7,TM,2020-05-11 04:17:03,clear sky,0.0,0.0
519,Oudtshoorn,-33.59,22.2,55.4,100,90,2.24,ZA,2020-05-11 04:17:03,mist,0.0,0.0
520,Staraya Poltavka,50.48,46.48,51.33,81,56,16.49,RU,2020-05-11 04:17:03,light rain,0.0,0.0
521,Aleksandrov Gay,50.15,48.57,54.97,68,0,11.92,RU,2020-05-11 04:17:04,clear sky,0.0,0.0
522,San Cristobal,7.77,-72.22,69.66,80,26,3.31,VE,2020-05-11 04:17:04,scattered clouds,0.0,0.0
523,Corinto,37.94,22.96,64.99,64,100,0.25,GR,2020-05-11 04:16:35,overcast clouds,0.0,0.0
524,Puerto Ayacucho,5.66,-67.62,76.5,89,75,4.72,VE,2020-05-11 04:17:04,broken clouds,0.0,0.0
525,Jawhar,2.78,45.5,78.33,86,81,12.66,SO,2020-05-11 04:17:04,broken clouds,0.0,0.0
526,Tarnos,43.54,-1.46,57.2,93,100,19.46,FR,2020-05-11 04:17:05,light rain,0.0,0.0
527,Balkanabat,39.51,54.37,63.81,70,32,15.19,TM,2020-05-11 04:17:05,scattered clouds,0.0,0.0
528,Vila Franca Do Campo,37.72,-25.43,57.2,62,75,5.82,PT,2020-05-11 04:17:05,broken clouds,0.0,0.0
529,Ozinki,51.18,49.68,54.32,68,23,10.74,RU,2020-05-11 04:17:05,few clouds,0.0,0.0
530,Lebyazhye,55.27,66.49,70.12,49,41,4.52,RU,2020-05-11 04:17:05,scattered clouds,0.0,0.0
531,Monrovia,6.3,-10.8,79.92,85,93,8.95,LR,2020-05-11 04:14:21,light rain,0.0,0.0
532,Edd,13.93,41.69,85.93,68,15,10.69,ER,2020-05-11 04:18:22,few clouds,0.0,0.0
533,Geraldton,-28.77,114.6,73.4,49,92,13.87,AU,2020-05-11 04:13:48,overcast clouds,0.0,0.0
534,Mumbwa,-14.98,27.06,53.62,91,54,3.91,ZM,2020-05-11 04:16:24,broken clouds,0.0,0.0
535,Barra Do Corda,-5.5,-45.25,72.72,87,100,2.17,BR,2020-05-11 04:18:23,overcast clouds,0.0,0.0
536,Camacupa,-12.02,17.48,58.64,91,80,2.44,AO,2020-05-11 04:18:23,broken clouds,0.0,0.0
537,Claudio,-20.44,-44.77,51.85,93,3,1.86,BR,2020-05-11 04:18:23,clear sky,0.0,0.0
538,Guryevsk,54.28,85.93,79.84,27,6,1.7,RU,2020-05-11 04:18:23,clear sky,0.0,0.0
539,Zhezkazgan,47.8,67.71,68.0,68,0,4.47,KZ,2020-05-11 04:18:23,clear sky,0.0,0.0
540,Yarada,17.65,83.27,87.8,79,20,6.93,IN,2020-05-11 04:18:24,mist,0.0,0.0
541,Khipro,25.83,69.38,91.08,50,30,12.93,PK,2020-05-11 04:18:24,scattered clouds,0.0,0.0
542,Erdemli,36.6,34.31,65.91,66,34,7.83,TR,2020-05-11 04:18:24,scattered clouds,0.0,0.0
543,Mutis,6.23,-77.4,80.35,83,100,3.47,CO,2020-05-11 04:18:24,light rain,0.0,0.0
544,Ambovombe,-25.17,46.08,64.76,82,0,8.75,MG,2020-05-11 04:18:24,clear sky,0.0,0.0
545,Duverge,18.38,-71.52,74.12,72,100,1.48,DO,2020-05-11 04:18:24,overcast clouds,0.0,0.0
546,Hargeysa,9.56,44.06,71.71,61,72,11.03,SO,2020-05-11 04:18:25,broken clouds,0.0,0.0
547,Mattru,7.62,-11.83,75.54,95,63,1.5,SL,2020-05-11 04:18:25,broken clouds,0.0,0.0
548,Havre-Saint-Pierre,50.23,-63.6,35.6,80,20,19.46,CA,2020-05-11 04:13:36,few clouds,0.0,0.0
549,Aragats,40.49,44.35,46.4,75,2,4.7,AM,2020-05-11 04:18:25,clear sky,0.0,0.0
550,Kitgum,3.28,32.89,66.63,96,100,3.33,UG,2020-05-11 04:18:25,overcast clouds,0.0,0.0
551,Cartagena Del Chaira,1.33,-74.84,71.96,96,11,0.83,CO,2020-05-11 04:18:25,few clouds,0.0,0.0
552,Nortelandia,-14.45,-56.8,72.19,88,2,4.32,BR,2020-05-11 04:18:26,clear sky,0.0,0.0
553,Alba,52.03,23.12,57.2,82,90,4.47,PL,2020-05-11 04:18:26,overcast clouds,0.0,0.0
554,Lerwick,60.15,-1.15,35.6,86,85,17.22,GB,2020-05-11 04:14:40,light snow,0.0,0.0
555,Halifax,44.65,-63.57,39.0,60,25,1.01,CA,2020-05-11 04:18:24,scattered clouds,0.0,0.0
556,Lalian,31.82,72.8,93.47,27,100,10.18,PK,2020-05-11 04:18:26,overcast clouds,0.0,0.0
557,Trairi,-3.28,-39.27,75.29,90,100,6.38,BR,2020-05-11 04:13:59,light rain,0.0,0.0
558,Chudniv,50.05,28.12,53.01,77,79,9.46,UA,2020-05-11 04:18:27,broken clouds,0.0,0.0
559,Inhambane,-23.86,35.38,67.96,80,35,7.16,MZ,2020-05-11 04:18:27,scattered clouds,0.0,0.0
560,Bissau,11.86,-15.6,70.99,87,7,5.41,GW,2020-05-11 04:18:27,clear sky,0.0,0.0
561,Bardiyah,31.76,25.09,66.92,37,0,9.98,LY,2020-05-11 04:18:27,clear sky,0.0,0.0
562,Marrakesh,31.63,-8.01,57.2,76,1,5.82,MA,2020-05-11 04:18:27,clear sky,0.0,0.0
563,Cabinda,-5.55,12.2,77.05,87,99,5.1,AO,2020-05-11 04:15:15,overcast clouds,0.0,0.0
564,Salinas,36.68,-121.66,57.2,71,1,11.41,US,2020-05-11 04:17:03,clear sky,0.0,0.0
565,Velizh,55.61,31.2,48.72,74,11,5.23,RU,2020-05-11 04:18:28,few clouds,0.0,0.0
566,Bandar-E Lengeh,26.56,54.88,89.6,70,83,11.41,IR,2020-05-11 04:18:28,broken clouds,0.0,0.0
567,Khuzdar,27.74,66.64,88.12,12,0,3.42,PK,2020-05-11 04:18:28,clear sky,0.0,0.0
568,Road Town,18.42,-64.62,80.01,84,4,18.99,VG,2020-05-11 04:18:29,clear sky,0.0,0.0
569,Tenenkou,14.46,-4.92,89.87,35,66,5.53,ML,2020-05-11 04:18:29,broken clouds,0.0,0.0
570,Minna,9.61,6.56,80.6,78,20,12.75,NG,2020-05-11 04:18:29,few clouds,0.0,0.0
571,Diamantina,-18.25,-43.6,47.34,96,0,4.14,BR,2020-05-11 04:18:29,clear sky,0.0,0.0
572,Yaounde,3.87,11.52,68.9,99,100,2.62,CM,2020-05-11 04:13:53,overcast clouds,0.0,0.0
573,Nizwa,22.93,57.53,94.3,14,0,1.88,OM,2020-05-11 04:18:30,clear sky,0.0,0.0
574,Urengoy,65.97,78.37,42.17,82,63,3.4,RU,2020-05-11 04:18:30,light rain,0.0,0.0
575,Kuytun,54.34,101.5,62.31,30,77,4.59,RU,2020-05-11 04:18:30,broken clouds,0.0,0.0
576,Lucapa,-8.42,20.74,65.17,82,68,3.15,AO,2020-05-11 04:18:30,broken clouds,0.0,0.0
577,Uribia,11.71,-72.27,80.04,72,0,17.16,CO,2020-05-11 04:18:30,clear sky,0.0,0.0
578,Diamantino,-14.41,-56.45,71.65,88,0,5.32,BR,2020-05-11 04:18:31,clear sky,0.0,0.0
579,Solton,52.84,86.48,76.06,37,67,3.69,RU,2020-05-11 04:18:31,broken clouds,0.0,0.0
580,Matara,5.95,80.54,88.05,64,100,1.1,LK,2020-05-11 04:18:31,overcast clouds,0.0,0.0
581,Schiedam,51.92,4.38,45.0,48,75,16.11,NL,2020-05-11 04:18:31,broken clouds,0.0,0.0
582,Araouane,18.9,-3.53,87.35,12,94,8.66,ML,2020-05-11 04:18:31,overcast clouds,0.0,0.0
583,Koulamoutou,-1.13,12.47,71.22,91,100,1.07,GA,2020-05-11 04:18:32,overcast clouds,0.0,0.0
584,Bay Roberts,47.6,-53.26,37.0,57,75,1.99,CA,2020-05-11 04:18:32,broken clouds,0.0,0.0
585,Santa Helena,-2.23,-45.3,73.42,97,71,0.87,BR,2020-05-11 04:18:32,broken clouds,0.0,0.0
586,Georgiyevka,43.04,74.71,68.0,52,0,8.95,KZ,2020-05-11 04:18:32,clear sky,0.0,0.0
587,Gwanda,-20.93,29.0,49.93,92,4,4.23,ZW,2020-05-11 04:18:33,clear sky,0.0,0.0
588,Springbok,-29.66,17.89,60.6,33,0,5.99,ZA,2020-05-11 04:18:33,clear sky,0.0,0.0
589,Naron,43.52,-8.15,48.2,100,90,4.7,ES,2020-05-11 04:18:33,fog,0.0,0.0
590,Brae,60.4,-1.35,35.6,80,96,9.17,GB,2020-05-11 04:18:33,overcast clouds,0.0,0.0
591,Kovdor,67.57,30.48,35.53,98,100,6.67,RU,2020-05-11 04:18:34,light rain,0.0,0.0
592,Juba,4.85,31.58,73.98,85,98,3.47,SS,2020-05-11 04:17:35,overcast clouds,0.0,0.0
593,Chaudfontaine,50.58,5.63,44.01,75,75,14.99,BE,2020-05-11 04:18:34,broken clouds,0.0,0.0
594,Alta Floresta,-9.88,-56.09,70.86,98,100,3.06,BR,2020-05-11 04:18:34,overcast clouds,0.0,0.0
595,Saint-Pierre,-21.34,55.48,71.6,60,75,6.93,RE,2020-05-11 04:18:34,broken clouds,0.0,0.0
596,Sobradinho,-12.83,-39.1,66.6,95,100,6.67,BR,2020-05-11 04:18:34,light rain,0.0,0.0
597,Alagoinhas,-12.14,-38.42,69.15,97,52,3.29,BR,2020-05-11 04:18:35,broken clouds,0.0,0.0
598,Westport,41.14,-73.36,54.0,71,1,12.75,US,2020-05-11 04:18:35,clear sky,0.0,0.0
599,Yangambi,0.81,24.43,68.65,95,43,0.92,CD,2020-05-11 04:18:35,scattered clouds,0.0,0.0
600,Chicago,41.85,-87.65,39.99,93,90,9.08,US,2020-05-11 04:18:12,overcast clouds,0.0,0.0
601,Lumeje,-11.55,20.78,59.05,71,89,4.74,AO,2020-05-11 04:18:36,overcast clouds,0.0,0.0
602,Barinas,8.62,-70.21,79.54,73,40,2.93,VE,2020-05-11 04:18:36,scattered clouds,0.0,0.0
603,Dzaoudzi,-12.79,45.27,82.4,74,1,11.41,YT,2020-05-11 04:18:36,clear sky,0.0,0.0
604,Tessalit,20.2,1.01,83.71,14,10,7.83,ML,2020-05-11 04:18:36,clear sky,0.0,0.0
